date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:08	133214/133214	---M-Z	200	added ('OK')	text/html	etag:W/%221fca5-hRRSYELV27/JHVsqHiARa7AqqY0%22	https://www.jetzt.de/	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/index.html	(from )
23:50:08	331/331	---M-Z	200	added ('OK')	text/plain	etag:W/%223c3-SBHPZmWB5R4cmAYKAvAnqPUjzJc%22	https://www.jetzt.de/robots.txt		(from )
23:50:09	144783/144783	---MCZ	200	added ('OK')	application/javascript	etag:W/%229d431047bbe67cf4a04710a48fb4840a%22	https://consent-cdn.jetzt.de/wrapperMessagingWithoutDetection.js	E:/Downloaded%20Web%20Sites/jetzt/consent-cdn.jetzt.de/wrapperMessagingWithoutDetection.js	(from https://www.jetzt.de/)
23:50:09	69614/69614	---M-Z	200	added ('OK')	text/css	etag:%22dbc0431745eefed72c3ba4e6f0e094b2%22	https://caching-production.jetzt.de/assets/ckghrc6290001c1y7qgrzbub7/apos-minified/anon-ckghrc6290001c1y7qgrzbub7.css	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/assets/ckghrc6290001c1y7qgrzbub7/apos-minified/anon-ckghrc6290001c1y7qgrzbub7.css	(from https://www.jetzt.de/)
23:50:09	28537/28537	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2012%20Aug%202020%2011:16:01%20GMT	https://polyfill.io/v3/polyfill.min.js?flags=gated&features=Object.assign%2CIntersectionObserver	E:/Downloaded%20Web%20Sites/jetzt/polyfill.io/v3/polyfill.min7d8a.js	(from https://www.jetzt.de/)
23:50:09	3377/3377	---M-Z	200	added ('OK')	application/javascript	etag:%22lZYfWg%22	https://api.id.swmhdata.jetzt.de/js/id-service.js	E:/Downloaded%20Web%20Sites/jetzt/api.id.swmhdata.jetzt.de/js/id-service.js	(from https://www.jetzt.de/)
23:50:10	431/431	---M-Z	200	added ('OK')	application/json	etag:W/%221af-174c46c9320%22	https://www.jetzt.de/manifest.json	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/manifest.json	(from https://www.jetzt.de/)
23:50:10	43684/43684	---M-Z	200	added ('OK')	text/xml	etag:W/%22aaa4-+HEPAtvKVoqLCy/5P4icx7VyJe4%22	https://www.jetzt.de/alle_artikel.rss	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/alle_artikel.rss	(from https://www.jetzt.de/)
23:50:10	1953/1953	---M--	200	added ('OK')	image/png	etag:W/%227a1-174c46e7b68%22	https://www.jetzt.de/images/splashscreens/iphone5_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/iphone5_splash.png	(from https://www.jetzt.de/)
23:50:10	2079/2079	---M--	200	added ('OK')	image/png	etag:W/%2281f-174e3541e98%22	https://www.jetzt.de/images/splashscreens/iphone6_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/iphone6_splash.png	(from https://www.jetzt.de/)
23:50:11	3086/3086	---M--	200	added ('OK')	image/png	etag:W/%22c0e-174c46e7b68%22	https://www.jetzt.de/images/splashscreens/iphoneplus_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/iphoneplus_splash.png	(from https://www.jetzt.de/)
23:50:11	3049/3049	---M--	200	added ('OK')	image/png	etag:W/%22be9-174fea6fa30%22	https://www.jetzt.de/images/splashscreens/iphonex_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/iphonex_splash.png	(from https://www.jetzt.de/)
23:50:11	2404/2404	---M--	200	added ('OK')	image/png	etag:W/%22964-174e3541e98%22	https://www.jetzt.de/images/splashscreens/iphonexr_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/iphonexr_splash.png	(from https://www.jetzt.de/)
23:50:11	3375/3375	---M--	200	added ('OK')	image/png	etag:W/%22d2f-174fea6fa30%22	https://www.jetzt.de/images/splashscreens/iphonexsmax_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/iphonexsmax_splash.png	(from https://www.jetzt.de/)
23:50:11	3317/3317	---M--	200	added ('OK')	image/png	etag:W/%22cf5-174c46e7b68%22	https://www.jetzt.de/images/splashscreens/ipad_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/ipad_splash.png	(from https://www.jetzt.de/)
23:50:12	3600/3600	---M--	200	added ('OK')	image/png	etag:W/%22e10-174fea6fa30%22	https://www.jetzt.de/images/splashscreens/ipadpro1_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/ipadpro1_splash.png	(from https://www.jetzt.de/)
23:50:12	3729/3729	---M--	200	added ('OK')	image/png	etag:W/%22e91-174c46e7b68%22	https://www.jetzt.de/images/splashscreens/ipadpro3_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/ipadpro3_splash.png	(from https://www.jetzt.de/)
23:50:12	4562/4562	---M--	200	added ('OK')	image/png	etag:W/%2211d2-17443de3c40%22	https://www.jetzt.de/images/splashscreens/ipadpro2_splash.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/images/splashscreens/ipadpro2_splash.png	(from https://www.jetzt.de/)
23:50:12	2750/2750	---M--	200	added ('OK')	image/png	etag:W/%22abe-174fea511e8%22	https://www.jetzt.de/apple-touch-icon.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/apple-touch-icon.png	(from https://www.jetzt.de/)
23:50:13	757/757	---M--	200	added ('OK')	image/png	etag:W/%222f5-174fea511e8%22	https://www.jetzt.de/favicon-32x32.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/favicon-32x32.png	(from https://www.jetzt.de/)
23:50:13	340/340	---M--	200	added ('OK')	image/png	etag:W/%22154-174fea511e8%22	https://www.jetzt.de/favicon-16x16.png	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/favicon-16x16.png	(from https://www.jetzt.de/)
23:50:13	1328/1328	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22530-174fea511e8%22	https://www.jetzt.de/safari-pinned-tab.svg	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/safari-pinned-tab.svg	(from https://www.jetzt.de/)
23:50:13	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2021%20Oct%202020%2021:50:13%20GMT	https://www.googletagmanager.com/gtm.js?id=	E:/Downloaded%20Web%20Sites/jetzt/www.googletagmanager.com/gtm.145445.delayed	(from https://www.jetzt.de/)
23:50:14	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/ak.m	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/ak.m	(from https://www.jetzt.de/)
23:50:15	134348/134348	---M-Z	200	added ('OK')	text/html	etag:W/%2220114-d181z8Nz3iy5FI5kKRkIhwyV1xE%22	https://www.jetzt.de/tag/politik	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/politik.html	(from https://www.jetzt.de/)
23:50:15	133334/133334	---M-Z	200	added ('OK')	text/html	etag:W/%221fd1e-JoQDfM5YYEsVcUGwESnJuX5FdVI%22	https://www.jetzt.de/tag/aufsteigerinnen	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/aufsteigerinnen.html	(from https://www.jetzt.de/)
23:50:15	126921/126921	---M-Z	200	added ('OK')	text/html	etag:W/%221e411-1VDsdpc492q/QXy+2Ew1kzpY0JM%22	https://www.jetzt.de/tag/liebe-und-beziehung	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/liebe-und-beziehung.html	(from https://www.jetzt.de/)
23:50:16	126170/126170	---M-Z	200	added ('OK')	text/html	etag:W/%221e122-x65Y/hHD7EvObwDaFVuxsau7ZTk%22	https://www.jetzt.de/tag/coronavirus	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/coronavirus.html	(from https://www.jetzt.de/)
23:50:16	52992/52992	---M-Z	200	added ('OK')	text/html	etag:W/%22c349-3xgbPTPTwPzkMi4EmNxQZu6vSdY%22	https://www.jetzt.de/tag/sex-auf-arabisch	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/sex-auf-arabisch.html	(from https://www.jetzt.de/)
23:50:17	122116/122116	---M-Z	200	added ('OK')	text/html	etag:W/%221d14d-0hzpcZUl+VbluRTpEp+Pk4dyBmM%22	https://www.jetzt.de/tag/umwelt	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/umwelt.html	(from https://www.jetzt.de/)
23:50:17	115333/115333	---M-Z	200	added ('OK')	text/html	etag:W/%221b6ce-sXMJiZz9VC8DMN2Vnv5XXBr7Xg8%22	https://www.jetzt.de/digital/jetzt-auf-tiktok	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/digital/jetzt-auf-tiktok.html	(from https://www.jetzt.de/)
23:50:18	131113/131113	---M-Z	200	added ('OK')	text/html	etag:W/%221f472-dXTXLaqbLHjka7+h89NaWjEdxo0%22	https://www.jetzt.de/tag/rassismus	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/rassismus.html	(from https://www.jetzt.de/)
23:50:19	66907/66907	---M-Z	200	added ('OK')	text/html	etag:W/%22f9a4-8Whie1AX8O68bpzFdEJi2MIfLDM%22	https://www.jetzt.de/tag/the-female-gaze	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/the-female-gaze.html	(from https://www.jetzt.de/)
23:50:19	111752/111752	---M-Z	200	added ('OK')	text/html	etag:W/%221a8d1-yIPi7TkF9fUzvFZ8JMpVz2Y20ZE%22	https://www.jetzt.de/tag/querfragen	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/querfragen.html	(from https://www.jetzt.de/)
23:50:19	126646/126646	---M-Z	200	added ('OK')	text/html	etag:W/%221e2ff-2/qMShE3ZxrSrY1+Gm4fcY8A7LY%22	https://www.jetzt.de/tag/whatsapp-kolumne	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/whatsapp-kolumne.html	(from https://www.jetzt.de/)
23:50:20	124687/124687	---M-Z	200	added ('OK')	text/html	etag:W/%221db58-rq/OcCaza+bZP2eTEs9LdgRbFNk%22	https://www.jetzt.de/tag/sex	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/sex.html	(from https://www.jetzt.de/)
23:50:20	125935/125935	---M-Z	200	added ('OK')	text/html	etag:W/%221e038-lG2HPeLIXRDtC01yhNYVSjb8UC4%22	https://www.jetzt.de/tag/corona-frei	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/corona-frei.html	(from https://www.jetzt.de/)
23:50:20	75625/75625	---M-Z	200	added ('OK')	text/html	etag:W/%2211bb2-RxZkyDUe4MbyX9gL8pIIN4HNg1E%22	https://www.jetzt.de/tag/podcast-querfragen	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/podcast-querfragen.html	(from https://www.jetzt.de/)
23:50:21	135069/135069	---M-Z	200	added ('OK')	text/html	etag:W/%22203e6-qPT7f4wEfo4jBeex04nXGBct+VI%22	https://www.jetzt.de/tag/job	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/job.html	(from https://www.jetzt.de/)
23:50:22	118/118	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Oct%202020%2021:50:21%20GMT	https://www.jetzt.de/tag/newsletter	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/newsletter	(from https://www.jetzt.de/)
23:50:22	56077/56077	---M-Z	200	added ('OK')	text/html	etag:W/%22cf55-pLfOiwWDIoX6TBqbUlyHyhTL+8Y%22	https://www.jetzt.de/newsletter	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/newsletter.html	(from https://www.jetzt.de/)
23:50:23	126473/126473	---M-Z	200	added ('OK')	text/html	etag:W/%221e252-VSQbwQQjUMoc1u6CfQpgrMa/W+o%22	https://www.jetzt.de/tag/studium	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/studium.html	(from https://www.jetzt.de/)
23:50:23	72324/72324	---M-Z	200	added ('OK')	text/html	etag:W/%2210ecc-sfo+HELCSjFy3/XHVS09lLPpLAk%22	https://www.jetzt.de/tag/zyklus-kolumne	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/zyklus-kolumne.html	(from https://www.jetzt.de/)
23:50:24	124328/124328	---M-Z	200	added ('OK')	text/html	etag:W/%221d9f1-t+TutsHbny9UGeTlZwa9VqtKy5k%22	https://www.jetzt.de/tag/meine-theorie	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/meine-theorie.html	(from https://www.jetzt.de/)
23:50:25	128392/128392	---M-Z	200	added ('OK')	text/html	etag:W/%221e9d0-cCOnah8LaFtHebLkLL8hyOhC0+A%22	https://www.jetzt.de/tag/glotzen	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/glotzen.html	(from https://www.jetzt.de/)
23:50:25	124644/124644	---M-Z	200	added ('OK')	text/html	etag:W/%221db2d-5YcRB7v/8fDCPnx6x3Vn3X5/3GI%22	https://www.jetzt.de/tag/kultur	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/kultur.html	(from https://www.jetzt.de/)
23:50:26	120193/120193	---M-Z	200	added ('OK')	text/html	etag:W/%221c9ca-UF58DsCxEpOsMh+H6EJJjMbALVE%22	https://www.jetzt.de/tag/digital	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/digital.html	(from https://www.jetzt.de/)
23:50:27	129115/129115	---M-Z	200	added ('OK')	text/html	etag:W/%221eca4-YOkMNzW7Z/6gOWlD7lDde3qDnAY%22	https://www.jetzt.de/tag/gesundheit	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/gesundheit.html	(from https://www.jetzt.de/)
23:50:27	122489/122489	---M-Z	200	added ('OK')	text/html	etag:W/%221d2c2-clT7B5OZyjDf+L9Yk92qa3oyMSk%22	https://www.jetzt.de/tag/gutes-leben	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/gutes-leben.html	(from https://www.jetzt.de/)
23:50:27	296804/296804	---MCZ	200	added ('OK')	text/html	etag:W/%2247bad-9gQQLGJd96cKrGzOjWIpeV46GmM%22	https://www.jetzt.de/glotzen/kino-film-futur-3-faraz-shariat	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/glotzen/kino-film-futur-3-faraz-shariat.html	(from https://www.jetzt.de/)
23:50:28	58915/58915	---M--	200	added ('OK')	image/jpeg	etag:%22fb6b1508a73290e61674a9250ddff6eb%22	https://caching-production.jetzt.de/attachments/ckg6i4eoy01da0nytk7xoudi7-futur-3.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckg6i4eoy01da0nytk7xoudi7-futur-3.0.0.640.640.l.jpg	(from https://www.jetzt.de/)
23:50:28	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22by%22:%22id%22,%22_id%22:%22w216791543809633316%22,%22pieceIds%22:[%22ckg6m0iv602550nytyjdyc89p%22,%22ckgjewx6e01yk0nuur2piz4ox%22,%22ckgj6lare01050nuu4ktxtycc%22,%22ckgjgplym02hp0nuu7lsvfojj%22,%22ckg2cbrkd033j0n1d94nzdhhe%22,%22ckghzjhp4016r0n1kg4y7oprc%22,%22ckgc5qmy0021c0nuth5glqp2k%22],%22type%22:%22apostrophe-blog%22,%22__docId%22:%22cjjebgcc5000301qryeog1rsz%22,%22__dotPath%22:%22stickies.items.0%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{_by___id_,__id___w216791543809633316_,_pieceIds__[_ckg6m0iv602550nytyjdyc89p_,_ckgjewx6e01yk0nuur2piz4ox_,_ckgj6lare01050nuu4ktxtycc_,_ckgjgplym02hp0nuu7lsvfojj_,_ckg2cbrkd033j0n1d94nzdhhe_,_c	(from https://www.jetzt.de/)
23:50:28	228362/228362	---MCZ	200	added ('OK')	text/html	etag:W/%2237052-RiIaxwebs4LUYLq+EMNmar/O8ws%22	https://www.jetzt.de/politik/corona-influencer-ferragni-italien-regierung-conte	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/politik/corona-influencer-ferragni-italien-regierung-conte.html	(from https://www.jetzt.de/)
23:50:28	12402/12402	---M--	200	added ('OK')	image/jpeg	etag:%22ef0dfe766adbcb7f76a8f443747e589e%22	https://caching-production.jetzt.de/attachments/ckgjd0wi901q10nuu9xvj5nfk-buzz-ferragni-maske.0.0.640.640.m.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckgjd0wi901q10nuu9xvj5nfk-buzz-ferragni-maske.0.0.640.640.m.jpg	(from https://www.jetzt.de/)
23:50:28	98159/98159	---M-Z	200	added ('OK')	text/html	etag:W/%22173b8-CEka9b5VY+iH5semtv08mIjR/b4%22	https://www.jetzt.de/whatsapp-kolumne/whatsapp-kolumne-erkaeltung-oder-corona	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/whatsapp-kolumne/whatsapp-kolumne-erkaeltung-oder-corona.html	(from https://www.jetzt.de/)
23:50:29	25615/25615	---M--	200	added ('OK')	image/jpeg	etag:%22ad9dbbcf0cc209564db3aec2921c9764%22	https://caching-production.jetzt.de/attachments/ckghpthqm00m00n1kv597wf98-whatsappkolumne-corona-dinner.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckghpthqm00m00n1kv597wf98-whatsappkolumne-corona-dinner.0.0.640.640.l.jpg	(from https://www.jetzt.de/)
23:50:29	199496/199496	---M-Z	200	added ('OK')	text/html	etag:W/%222ff90-RYg2ps2bit3X8mxfTOk7VVQGAck%22	https://www.jetzt.de/politik/keine-rassismus-studie-in-der-polizei	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/politik/keine-rassismus-studie-in-der-polizei.html	(from https://www.jetzt.de/)
23:50:29	19240/19240	---M--	200	added ('OK')	image/jpeg	etag:%229669b79f87d35f716bde96ebc46ad7db%22	https://caching-production.jetzt.de/attachments/ckgj918ly01990nuuyfohekg2-buzz-rassismus-studie-polizei-cover.0.0.640.640.m.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckgj918ly01990nuuyfohekg2-buzz-rassismus-studie-polizei-cover.0.0.640.640.m.jpg	(from https://www.jetzt.de/)
23:50:30	310076/310076	---MCZ	200	added ('OK')	text/html	etag:W/%224af85-AaZiV13m5EINijD4XPaDxzWvLkI%22	https://www.jetzt.de/aufsteigerinnen/stereotyp-der-starken-schwarzen-frau	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/aufsteigerinnen/stereotyp-der-starken-schwarzen-frau.html	(from https://www.jetzt.de/)
23:50:30	51213/51213	---M--	200	added ('OK')	image/jpeg	etag:%22c9e1ed542ffb5a0120a5e0944102572e%22	https://caching-production.jetzt.de/attachments/ckfzh589f057q0n07vqhho7ap-rosamag-starke-schwarze-frauen-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckfzh589f057q0n07vqhho7ap-rosamag-starke-schwarze-frauen-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/)
23:50:30	232016/232016	---MCZ	200	added ('OK')	text/html	etag:W/%2237e98-sbG83LmHtaiQGBIB8/ZgXHhCVO8%22	https://www.jetzt.de/digital/kampf-gegen-krebs-twitter-challenge-how-it-startet	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/digital/kampf-gegen-krebs-twitter-challenge-how-it-startet.html	(from https://www.jetzt.de/)
23:50:30	14753/14753	---M--	200	added ('OK')	image/jpeg	etag:%221f196328f6feb6705c466b60d3efb091%22	https://caching-production.jetzt.de/attachments/ckghpazki00kp0n1k4nobwa1q-buzz-started-going-krebs.0.0.640.640.m.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckghpazki00kp0n1k4nobwa1q-buzz-started-going-krebs.0.0.640.640.m.jpg	(from https://www.jetzt.de/)
23:50:31	91781/91781	---M-Z	200	added ('OK')	text/html	etag:W/%2215acd-g21zppHUBf1545W8zzzsv+ZYkSQ%22	https://www.jetzt.de/studium/sz-studium-der-neue-uni-newsletter-von-jetzt	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/sz-studium-der-neue-uni-newsletter-von-jetzt.html	(from https://www.jetzt.de/)
23:50:31	14078/14078	---M--	200	added ('OK')	image/jpeg	etag:%225a2e3f6f4e74e79c18f543929614af8b%22	https://caching-production.jetzt.de/attachments/ckg93h70400yy0nvnjlp13kjr-franzi-newsletter-cover.0.0.640.640.m.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckg93h70400yy0nvnjlp13kjr-franzi-newsletter-cover.0.0.640.640.m.jpg	(from https://www.jetzt.de/)
23:50:31	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22by%22:%22id%22,%22_id%22:%22w701106690669891945%22,%22pieceIds%22:[],%22type%22:%22banderole%22,%22__docId%22:%22cjjebgcc5000301qryeog1rsz%22,%22__dotPath%22:%22banderole1.items.0%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{_by___id_,__id___w701106690669891945_,_pieceIds__[],_type___banderole_,___docId___cjjebgcc5000301qryeog1rsz_,___dotPath___banderole1.items.0_}	(from https://www.jetzt.de/)
23:50:32	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22by%22:%22id%22,%22_id%22:%22w886671806377043652%22,%22pieceIds%22:[],%22type%22:%22banderole%22,%22__docId%22:%22cjjebgcc5000301qryeog1rsz%22,%22__dotPath%22:%22banderole1.items.1%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{_by___id_,__id___w886671806377043652_,_pieceIds__[],_type___banderole_,___docId___cjjebgcc5000301qryeog1rsz_,___dotPath___banderole1.items.1_}	(from https://www.jetzt.de/)
23:50:32	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22by%22:%22id%22,%22_id%22:%22w374757769129533574%22,%22pieceIds%22:[%22ck3zym28o00mm0ns1wffi5k9u%22],%22type%22:%22sz-box%22,%22__docId%22:%22cjjebgcc5000301qryeog1rsz%22,%22__dotPath%22:%22banderole1.items.2%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{_by___id_,__id___w374757769129533574_,_pieceIds__[_ck3zym28o00mm0ns1wffi5k9u_],_type___sz-box_,___docId___cjjebgcc5000301qryeog1rsz_,___dotPath___banderole1.items.2_}	(from https://www.jetzt.de/)
23:50:32	105885/105885	---M-Z	200	added ('OK')	text/html	etag:W/%22191e6-jrxzg4KsBUVJCANgfUoMUbfgZS8%22	https://www.jetzt.de/wir-haben-verstanden/wir-haben-verstanden-kw-43-20	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/wir-haben-verstanden/wir-haben-verstanden-kw-43-20.html	(from https://www.jetzt.de/)
23:50:32	10141/10141	---M--	200	added ('OK')	image/jpeg	etag:%2237ba845fae5e94d7ba2366a634ebac21%22	https://caching-production.jetzt.de/attachments/798519761177536153-cover-wir-haben-verstanden-collage-daniela-rudolf.0.0.545.545.m.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/798519761177536153-cover-wir-haben-verstanden-collage-daniela-rudolf.0.0.545.545.m.jpg	(from https://www.jetzt.de/)
23:50:33	202170/202170	---MCZ	200	added ('OK')	text/html	etag:W/%2230a03-sju6EwKoMjBTLkrXnpAlAgyzCE8%22	https://www.jetzt.de/glotzen/youtube-serie-jugendland-portraetiert-jugendliche-aus-der-provinz	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/glotzen/youtube-serie-jugendland-portraetiert-jugendliche-aus-der-provinz.html	(from https://www.jetzt.de/)
23:50:33	22592/22592	---M--	200	added ('OK')	image/jpeg	etag:%22f70448373ff229dc46c83c3910d4a849%22	https://caching-production.jetzt.de/attachments/ckfi21nm5010y0ntj38b150ej-jugendland-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckfi21nm5010y0ntj38b150ej-jugendland-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/)
23:50:33	150689/150689	---M-Z	200	added ('OK')	text/html	etag:W/%22240e9-tAv2lk6QL9jQidYpb+3eCptOwUI%22	https://www.jetzt.de/politik/trump-o-mat-wie-viel-trump-steckt-in-dir	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/politik/trump-o-mat-wie-viel-trump-steckt-in-dir.html	(from https://www.jetzt.de/)
23:50:33	12028/12028	---M--	200	added ('OK')	image/jpeg	etag:%22017475d1ea84c5ec6f5b697394d2ce14%22	https://caching-production.jetzt.de/attachments/ckgg8syzy00l50n1c6bysw1iy-buzz-trump-o-mat.0.0.640.640.m.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckgg8syzy00l50n1c6bysw1iy-buzz-trump-o-mat.0.0.640.640.m.jpg	(from https://www.jetzt.de/)
23:50:34	254323/254323	---MCZ	200	added ('OK')	text/html	etag:W/%223d5bc-/HO9yHEc39bLNgdZ9YMz0LWhJgw%22	https://www.jetzt.de/the-female-gaze/the-female-gaze-in-filmen-werden-vergewaltigungen-zu-oft-banalisiert	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/the-female-gaze/the-female-gaze-in-filmen-werden-vergewaltigungen-zu-oft-banalisiert.html	(from https://www.jetzt.de/)
23:50:34	70960/70960	---M--	200	added ('OK')	image/jpeg	etag:%22a93baa6400d9601fd63cb269cc952422%22	https://caching-production.jetzt.de/attachments/ckgghmq0401ia0n1cal81vkd8-the-female-gaze-cover-f10.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckgghmq0401ia0n1cal81vkd8-the-female-gaze-cover-f10.0.0.640.640.l.jpg	(from https://www.jetzt.de/)
23:50:34	173227/173227	---M-Z	200	added ('OK')	text/html	etag:W/%22298f3-orOkYIJD/gqGbXVS2bsfw1+2Hlo%22	https://www.jetzt.de/gesundheit/doku-blog-erzaehlt-persoenliche-corona-geschichten	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/gesundheit/doku-blog-erzaehlt-persoenliche-corona-geschichten.html	(from https://www.jetzt.de/)
23:50:34	79108/79108	---M--	200	added ('OK')	image/jpeg	etag:%22c11a8fe142939bbed43404ce50589487%22	https://caching-production.jetzt.de/attachments/ckf5g7daz01ho0nrrgpucqedv-window-talks-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckf5g7daz01ho0nrrgpucqedv-window-talks-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/)
